snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action
2018-08-24	YZ-MCHM17077-K0-S	X001PWDOOR	B07BBLDSCV	MiYang Women's Two Piece Off Shoulder Swimsuits High Waisted Bikini Set	New	6	0	6	0	0	0	0	CAD	6	6.2	0	0.0	0	0	3	5	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-CA2000-2XL	X001ESZAXF	B01G1JZ7L0	MiYang Women's Fluorescent Halter Neck One Piece Monokinis Swimsuit Bathing Suit 2XL	New	2	0	2	0	0	0	0	CAD	2	1.15	0	0.0	0	0	0	1	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-CA1377-rose-S	X001FWQ0ON	B01N4EO5Q7	MiYang Women's Long Sleeve Ruffled Casual Loose T-Shirt Dress	New	2	0	0	0	2	0	0	CAD	0	0.0	2	5.64	0	0	0	0	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MCYF181-B0-M	X001QJPBQN	B07BQPVZ71	Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Blue Floral Medium	New	1	0	1	0	0	0	0	CAD	1	1.27	0	0.0	1	1	1	1		32.99	32.99	32.99	0.0	Lower price
2018-08-24	DK-MCCL315-W0-2XL	X001QB877L	B07BGXBD9M	High-Waisted Strappy Side Casual Bikini Bottoms White US 14	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	1	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MCBK187-G7-M	X001T66JEV	B07C8FX8VC	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	2	5	7	7		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC2500-W0-XL	X001T6HIKF	B07D35FGLZ	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.61	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCLK185-B0-S	X001SXFI2J	B07C21SNB5	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue S	New	2	0	2	0	0	0	0	CAD	2	1.7	0	0.0	0	0	0	0	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-MC-YH115-M3-S	X001UC47V1	B07FSJ99L9	MiYang Women Bohemian Dress Vintage Printed Ethnic Style Loose Summer Shift	New	3	0	3	0	0	0	0	CAD	3	2.04	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-NA9008Se4L	X001FCMOMP	B015QZRWKO	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Black and blue L	New	2	0	2	0	0	0	0	CAD	2	1.68	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA1521-RF-XL	X001GSWSIN	B06X9GNHK9	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover up Swimsuit	New	2	0	2	0	0	0	0	CAD	2	5.8	0	0.0	0	1	3	3	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC180-K0-XL	X001R2KA7T	B07C5WJ1M4	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 14-16	New	2	0	2	0	0	0	0	CAD	2	0.22	0	0.0	0	0	2	2	Low conversion	17.99	17.99	17.99	0.0	Lower price
2018-08-24	LYQ-NA1010-N0-2X	X001EAM09P	B01M6UNN0N	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL Brown	New	6	0	0	0	6	0	0	CAD	0	0.0	6	7.23	1	1	1	1		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCBK187-G7-S	X001T5DC6P	B07BMXG39H	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	11	0	11	0	0	0	0	CAD	0	0.0	0	0.0	0	6	8	8		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC666-P0-L	X001PM82CB	B01DXWQ69A	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit Purple US 12-14	New	2	0	0	2	0	0	0	CAD	2	2.65	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	DK-MCCL315-AB-2XL	X001QA7K39	B07BGX8YX3	High-Waisted Strappy Side Abstract Print Casual Bikini Bottoms Butterfly US 14	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	LYQ-NA1010-KQ-XL	X001F3MZLT	B01NH0M9O4	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Khaki	New	8	0	0	0	6	2	0	CAD	0	0.0	8	10.22	0	0	0	1	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MC181-W0-XL	X001R2AHYF	B07BDBTQQQ	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White XL	New	7	0	7	0	0	0	0	CAD	7	4.29	0	0.0	2	3	5	5	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-NA1521-GW-3XL	X001GTVDLP	B06X9R23M1	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 3XL	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	2	4	4	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-Y0-2XL	X001T66JF5	B07BMTTXBB	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	CA-HM1789-K0-XL	X001DO1K75	B06XXC71R7	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	43	0	43	0	0	0	0	CAD	3	0.9	0	0.0	9	72	164	224		15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-NA9008Se1L	X001LCDPW7	B015QZRV0U	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Black and blue XS	New	1	0	0	1	0	0	0	CAD	1	0.84	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA5119ZL4XL	X001FWQ0OD	B01FXAQTLK	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit  Navy Blue XX-Large	New	22	0	22	0	0	0	0	CAD	22	27.91	0	0.0	1	7	22	30		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MC5129-K0YH-3XL	X001T58SDR	B07CL1T9PR	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Black Floral 3XL(US 14W-16W)	New	2	0	2	0	0	0	0	CAD	1	1.62	0	0.0	1	3	9	9	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ-MCBK187-BD-XL	X001T4SYOV	B07BMVHY6L	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-K0-XL	X001T4SYP5	B07C8H1946	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	4	0	4	0	0	0	0	CAD	0	0.0	0	0.0	1	7	11	11		29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-NA204-ZL-M	X001HG6AUL	B01MZ29NSU	MiYang Women's Floral Lace Beach Bikini Cover-up Navy blue M	New	3	0	0	3	0	0	0	CAD	3	0.6	0	0.0	0	0	0	0	Low conversion	26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-MC666-B0-XL	X001PM8SBV	B01DXWQP50	MiYang Womens Cross Double Colored Padded Push Up Halter Bikini Swimsuit Blue US 16-18	New	3	0	0	3	0	0	0	CAD	3	3.98	0	0.0	0	0	0	0	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-MC5129-ZLYH-XL	X001T4WLJZ	B07CKTFTQ8	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Navy Floral XL(US 14-16)	New	3	0	3	0	0	0	0	CAD	3	4.87	0	0.0	0	0	6	7	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-R0-L	X001PZOCJP	B0761RW5F2	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Red L	New	2	0	0	2	0	0	0	CAD	2	2.67	0	0.0	0	0	0	0	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	YZ-NA9008Sa1L	X001LCM7MV	B015QZRSF8	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Navy XS	New	1	0	1	0	0	0	0	CAD	1	1.39	0	0.0	0	0	1	1	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	PA-MC0717-E0-S	X001U6XC1D	B07FMWDCPZ	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	2	0	2	0	0	0	0	CAD	2	2.37	0	0.0	0	2	2	2		19.99	19.99	19.99	0.0	Lower price
2018-08-24	LYQ-NA1010-B0-2X	X001E183ZJ	B01M2CJRHO	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL Blue	New	4	0	0	1	3	0	0	CAD	1	0.6	3	3.62	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA15827-B0-4X	X001O5WQSP	B01NA9W3DM	MiYang Women's Plus Size Ruffled One Piece Tankini Printed-Hem Ruffled Swim Dress	New	3	0	0	3	0	0	0	CAD	3	5.58	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCZQ161-BH-L	X001OE6JOD	B0791VZF27	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	4	0	4	0	0	0	0	CAD	2	2.35	0	0.0	0	1	3	3		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5505DaM	X001E9ZVOR	B013OSTFWS	Women's Tankini Striped Trapeze Swim Dress (5505 Deep Blue M)	New	14	0	14	0	0	0	0	CAD	14	9.37	0	0.0	1	5	23	24		32.99	32.99	32.99	0.0	Lower price
2018-08-24	LYQ-NA1010-G0-2X	X001F1PUYF	B01MRR4GGW	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2X Green	New	2	0	0	1	1	0	0	CAD	1	0.6	1	1.21	0	0	1	1	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	LYQ-NA1010-B0-XL	X001EAEAKR	B01MDUDF3T	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Blue	New	7	0	1	1	5	0	0	CAD	7	4.22	0	0.0	1	2	3	4		21.99	21.99	21.99	0.0	Lower price
2018-08-24	CA-HM1789-B2-L	X001HG6B19	B06XWVLPRH	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	5	16	17		15.99	15.99	15.99	0.0	Lower price
2018-08-24	SJ-NA204-W0-2XL	X001F1CL01	B01LZ7UJGB	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up White XL (US Size 10-12)	New	4	0	0	4	0	0	0	CAD	4	2.72	0	0.0	0	0	0	1	Low conversion	26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-MCZQL03-B0-2XL	X001TUUBHD	B07F9LWRMM	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	1	0	1	0	0	0	0	CAD	1	0.94	0	0.0	0	0	0	0	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-NA9008Sa6L	X001F1CL0L	B01N1FYJS2	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear	New	1	0	0	1	0	0	0	CAD	1	0.84	0	0.0	0	1	1	1		32.99	32.99	32.99	0.0	Lower price
2018-08-24	CA-HM1789-W0-M	X001F9Q5NH	B06XWVQKJC	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	5	0	5	0	0	0	0	CAD	5	1.5	0	0.0	0	5	15	17	Low conversion	14.99	14.99	14.99	0.0	Lower price
2018-08-24	LYQ-NA1010-KQ-S	X001KNQ1DH	B06XZ2GBMX	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Khaki	New	3	0	3	0	0	0	0	CAD	3	1.81	0	0.0	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MC5119-K0BD-XL	X001Q5QXO1	B07BHKN4XR	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit Black Polka Dot XL	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	1	4	7		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MCBK187-R2-XL	X001T5E9TJ	B07CYL3B53	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	4	0	4	0	0	0	0	CAD	0	0.0	0	0.0	1	1	3	3		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA1521-RF-5XL	X001HGQOVB	B06X9H8P1F	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 5XL	New	1	0	1	0	0	0	0	CAD	1	1.35	0	0.0	0	3	8	8	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA1304Y02L	X001OCKPIL	B01F4P0VTU	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 2XL/UK size M,Bright Orange	New	1	0	1	0	0	0	0	CAD	1	2.1	0	0.0	0	0	1	1	Low conversion	40.0	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA9008Sa4L	X001LCEOGN	B015QZRTVG	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Navy L	New	5	0	5	0	0	0	0	CAD	5	8.26	0	0.0	0	0	3	3	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCPLUS24-K0-M	X001TQUQP9	B07CLZVBF5	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	3	6	6		17.99	17.99	17.99	0.0	Lower price
2018-08-24	SJ-MCHM550-ZL	X001PJ3YVD	B07B2TPKZS	MiYang Women's Bohemian Kimono Beach Bikini Cover Up Bohemian Floral Cardigan	New	13	0	0	13	0	0	0	CAD	13	13.54	0	0.0	0	2	6	8	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCHM170-B0-L	X001O9L439	B078Z5YVZF	MiYang Women's Sexy Bandage Bikini Set Push-up Padded 2 Piece Swimsuit Swimwear	New	1	0	1	0	0	0	0	CAD	1	1.2	0	0.0	3	4	7	12		19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NALLITL	X001OB5AYL	B01G8H8WRG	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress M BlackStriped	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	2	3	4		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCHY025-OR-XL	X001T69MYP	B07CNR7DKS	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	1	0	1	0	0	0	0	CAD	1	0.7	0	0.0	0	0	1	1	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA1521-BF-5XL	X001HGHBB3	B06X9NCVM4	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 5XL	New	1	0	1	0	0	0	0	CAD	1	2.9	0	0.0	1	4	9	12	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-P0-XL	X001T4SWGV	B07C8HSM5D	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	0	3	4	4		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC180-OR-XL	X001R2KA47	B07C61CK7L	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Orange US 14-16	New	1	0	1	0	0	0	0	CAD	1	0.11	0	0.0	0	1	1	1		17.99	17.99	17.99	0.0	Lower price
2018-08-24	PA-MC0717-GR-XXXL	X001UMUI4B	B07G322QXJ	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	1	0	1	0	0	0	0	CAD	1	1.19	0	0.0	1	1	1	1		19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-HE9007Sa4L	X000WZHXI1	B015QZROTS	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Sapphire Blue L	New	1	0	1	0	0	0	0	CAD	1	2.02	0	0.0	0	0	0	0	Low conversion	40.0	40.0	32.99	0.0	Lower price
2018-08-24	LYQ-NA1010-KQ-XS	X001F1PUYZ	B01MT3RUVQ	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Khaki	New	1	0	0	0	0	1	0	CAD	0	0.0	1	1.21	0	1	1	1		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5505-K0-XL	X001Q15O1D	B071VS9Y2M	MiYang Women's Tankini Striped Vintage Swim Dress (Black X-Large)	New	6	0	6	0	0	0	0	CAD	0	0.0	0	0.0	0	1	19	23	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA1521-BL-XL	X001ODJNXN	B06X9GSQGC	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit XL	New	2	0	2	0	0	0	0	CAD	2	5.8	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA2631K0L	X001ESZ3VJ	B01A6WFYJ8	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	1	0	1	0	0	0	0	CAD	1	1.65	0	0.0	0	0	3	4	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCCS186-OR-XL	X001TOR8OD	B07BLXZM8B	MiYang One Piece Halter Swimsuit Cutout Leaves Printing Stripe Swimwear	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	0	2	2	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ7438B0XXL	X0014DJ6EJ	B01F78AYQY	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress L Blue	New	1	0	1	0	0	0	0	CAD	1	1.23	0	0.0	0	3	3	3		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC5020YH-XL	X001TT1TWF	B01HPQQG68	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCYF181-G0-L	X001QHA3Q3	B07BQXGJWT	MiYang Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Green Large	New	2	0	2	0	0	0	0	CAD	2	2.53	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC2500-K0-S	X001T5C24X	B07D36BVLH	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	1	0	1	0	0	0	0	CAD	1	0.81	0	0.0	1	1	1	1		18.99	18.99	18.99	0.0	Lower price
2018-08-24	LYQ-MCCS04-CO-L	X001PLBGB1	B0761S91Q5	MiYang Casual Long Sleeve Shirt Pockets Dress Fall Clothes for Women Coffee Large	New	2	0	0	2	0	0	0	CAD	2	2.75	0	0.0	0	0	0	0	Low traffic	21.99	21.99	21.99	0.0	Advertise listing
2018-08-24	YZ-MCYF184-K0-XL	X001T1BJ5Z	B07DJ1GQY5	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot XL	New	2	0	2	0	0	0	0	CAD	2	2.89	0	0.0	0	2	3	3		25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCCL173-P0-XL	X001P1XK1F	B079NVPK5Y	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Purple XL	New	5	0	5	0	0	0	0	CAD	5	6.38	0	0.0	4	11	25	28		25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCWS32-K0-2XL	X001T1JSFX	B07C229DTQ	MiYang Black One Piece Swimsuit High Neck V-Neckline Mesh Ruched Monokini?Swinwear 2XL US(14W)	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	2	4	11	11	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCLS1458-K0-4X	X001TUZHP9	B00YMGUX6Y	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	1	0.88	0	0.0	1	2	2	2		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA13037Pu7L	X001JSDHZX	B01MQJOXH7	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 3XL/UK size L,Purple	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	2	7	10	10				-1.0	-1.0	Edit listing
2018-08-24	YZ-MC2500-R0-L	X001T6DVZL	B07D338WDP	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.61	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-NA204-K0-S	X001FWTAE5	B0136OUD6C	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, Black, Small(US Size 4-6)	New	3	0	3	0	0	0	0	CAD	2	1.29	0	0.0	0	3	3	3		26.99	26.99	26.99	0.0	Lower price
2018-08-24	LYQ-NA1010-Z0-L	X001F1CSNL	B01NCE22FH	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress L Violet	New	8	0	5	2	1	0	0	CAD	8	4.82	0	0.0	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	LYQ-NA1010-N0-M	X001EA5IUN	B01M22DT7M	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Brown	New	4	0	0	1	3	0	0	CAD	1	0.87	3	5.23	0	0	0	0	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCZQ165R03XL	X001O74TOR	B078X9BW26	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	2	0	0	0	2	0	0	CAD	0	0.0	2	5.96	0	0	0	0	Low traffic	23.99	23.99	23.99	0.0	Edit listing
2018-08-24	YZ-MCWS32-K0-S	X001T1IKQ1	B07C22FDG6	MiYang Black One Piece Swimsuit High Neck V-Neckline Mesh Ruched Monokini?Swinwear S US(4-6)	New	2	0	2	0	0	0	0	CAD	2	2.12	0	0.0	1	3	5	5	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC180-WI-M	X001R2K01F	B07C5P42N1	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Wine Red US 8-10	New	4	0	4	0	0	0	0	CAD	4	0.44	0	0.0	1	2	4	6	Low conversion	17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MCHM17077-K0-M	X001PXTJXB	B07BBM5BS7	MiYang Women's Two Piece Off Shoulder Swimsuits High Waisted Bikini Set	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	0	3	5	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	LYQ-NA1010-P0-L	X001FX14JD	B017X47WOW	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress L	New	12	0	10	1	1	0	0	CAD	12	3.87	0	0.0	0	1	1	2		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MC181-R0-2XL	X001R1M8D9	B07BDFZTJY	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red XXL	New	4	0	4	0	0	0	0	CAD	4	2.45	0	0.0	0	1	3	3	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-NA13037Or2L	X001LCE1AH	B01AXSD47E	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 2XL/UK size M,Orange	New	4	0	4	0	0	0	0	CAD	3	6.68	0	0.0	0	1	3	4	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-NA204-ZL-L	X001F1LI55	B01N4GHBB1	MiYang Women's Floral Lace Beach Bikini Cover-up Navy Blue L	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	1	4	4	Low conversion	26.99	26.99	26.99	0.0	Lower price
2018-08-24	RC-MC001-Y0-XL	X001TSUCN3	B07F7T34HR	MiYang Raincoat for Kids Rain Jacket Dinosaur Shaped Lightweight Age 2-10 Unisex	New	1	0	1	0	0	0	0	CAD	1	0.0	0	0.0	1	1	1	1		20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MCLS1458-FB-4X	X001TUUAH9	B00YMGV4MG	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	3	0	3	0	0	0	0	CAD	3	3.56	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCLS1458-R2-4X	X001TU6MML	B00YMGVEV2	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	2	0	2	0	0	0	0	CAD	2	1.73	0	0.0	0	0	1	1	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	CA-HM1727-Pi-3XL	X001O7NZAV	B06ZZRLK8R	MiYang Womens Deep V-Neck Cross-Back One Piece Swimsuit	New	6	0	0	0	6	0	0	CAD	6	7.08	0	0.0	0	0	0	0	Low conversion	9.99	9.99	9.99	0.0	Lower price
2018-08-24	YZ-NA13037Or7L	X001FAGLQ7	B01N41KCAA	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 3XL/UK size L,Orange	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	1	1	4	4		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA1521-GW-2XL	X001FX093F	B06X9M725C	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 2XL	New	3	0	3	0	0	0	0	CAD	3	8.7	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA9007Se9L	X001L2Q90H	B01N41KO05	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear	New	1	0	1	0	0	0	0	CAD	1	0.84	0	0.0	0	0	1	1	Low conversion	32.99	32.99	32.99	0.0	Lower price
